Sample;X(ms) [22.03.2026 15:55:44 279 UTC];"Int_R_deseado[%MD70]";"Int_R_Real[%MD74]";"Int_G120[%MD58]";"Int_ST_FC11[%MD78]";"FT10_Int[%MD22]";"FT11_Int[%MD26]"
1990;1774195143370,016592;500;504;16686;10331;20663;10405
1991;1774195143470,023448;500;504;16676;10331;20663;10405
1992;1774195143570,016456;500;504;16670;10331;20666;10405
1993;1774195143670,024344;500;504;16667;10333;20663;10405
1994;1774195143770,032768;500;504;16661;10331;20663;10405
1995;1774195143870,023608;500;504;16659;10331;20663;10405
1996;1774195143970,023584;500;504;16657;10331;20666;10402
1997;1774195144070,025680;500;503;16705;10333;20666;10402
1998;1774195144170,024192;500;503;16689;10333;20666;10405
1999;1774195144270,015776;500;504;16631;10333;20666;10405
2000;1774195144370,028392;500;504;16638;10333;20666;10408
2001;1774195144470,046976;500;504;16594;10333;20671;10408
2002;1774195144570,021656;500;503;16615;10336;20666;10405
2003;1774195144670,017248;500;504;16670;10333;20666;10405
2004;1774195144770,016200;500;504;16662;10333;20663;10402
2005;1774195144870,016048;500;503;16703;10331;20663;10402
2006;1774195144970,026240;500;503;16685;10331;20663;10402
2007;1774195145070,026064;500;503;16672;10331;20663;10402
2008;1774195145170,032776;500;503;16664;10331;20660;10408
2009;1774195145270,017072;500;504;16560;10330;20660;10399
2010;1774195145370,021984;500;503;16728;10330;20660;10399
2011;1774195145470,023984;500;503;16701;10330;20660;10402
2012;1774195145570,016664;500;504;16635;10330;20663;10399
2013;1774195145670,022312;500;503;16687;10331;20663;10399
2014;1774195145770,024136;500;503;16673;10331;20663;10399
2015;1774195145870,024464;500;503;16664;10331;20663;10396
2016;1774195145970,031896;500;503;16706;10331;20663;10394
2017;1774195146070,022944;500;503;16735;10331;20668;10394
2018;1774195146170,017112;500;503;16712;10334;20671;10394
2019;1774195146270,021864;500;503;16696;10336;20671;10394
2020;1774195146370,021584;500;503;16683;10336;20668;10396
2021;1774195146470,020984;500;503;16625;10334;20668;10396
2022;1774195146570,016328;500;503;16633;10334;20668;10396
2023;1774195146670,025688;500;503;16639;10334;20668;10396
2024;1774195146770,016904;500;503;16642;10334;20668;10394
2025;1774195146870,025464;500;503;16692;10334;20666;10391
2026;1774195146970,023696;500;503;16725;10333;20668;10391
2027;1774195147070,016408;500;503;16703;10334;20668;10391
2028;1774195147170,014584;500;503;16687;10334;20668;10391
2029;1774195147270,027224;500;503;16677;10334;20671;10388
2030;1774195147370,016344;500;503;16719;10336;20674;10388
2031;1774195147470,026672;500;502;16702;10337;20671;10388
2032;1774195147570,023328;500;503;16687;10336;20671;10385
2033;1774195147670,021904;500;502;16726;10336;20668;10382
2034;1774195147770,021808;500;502;16751;10334;20668;10382
2035;1774195147870,026760;500;502;16723;10334;20666;10382
2036;1774195147970,026736;500;502;16702;10333;20666;10382
2037;1774195148070,021184;500;502;16689;10333;20666;10376
2038;1774195148170,016672;500;502;16776;10333;20666;10373
2039;1774195148270,030200;500;502;16790;10333;20668;10373
2040;1774195148370,016288;500;502;16754;10334;20666;10379
2041;1774195148470,017224;500;502;16631;10333;20666;10376
2042;1774195148570,014272;500;502;16691;10333;20663;10379
2043;1774195148670,021680;500;502;16634;10331;20657;10382
2044;1774195148770,017296;500;503;16592;10328;20657;10382
2045;1774195148870,016144;500;503;16613;10328;20657;10382
2046;1774195148970,022544;500;503;16626;10328;20657;10382
2047;1774195149070,024952;500;503;16635;10328;20657;10379
2048;1774195149170,025600;500;502;16688;10328;20660;10379
2049;1774195149270,037976;500;502;16679;10330;20660;10379
2050;1774195149370,023576;500;502;16672;10330;20660;10379
2051;1774195149470,021072;500;502;16667;10330;20660;10379
2052;1774195149570,016344;500;502;16663;10330;20657;10379
2053;1774195149670,024768;500;502;16658;10328;20657;10379
2054;1774195149770,021984;500;502;16656;10328;20657;10379
2055;1774195149870,026008;500;502;16655;10328;20654;10379
2056;1774195149970,027840;500;503;16652;10327;20654;10379
2057;1774195150070,016840;500;503;16651;10327;20654;10379
2058;1774195150170,015656;500;503;16650;10327;20654;10382
2059;1774195150270,024920;500;503;16601;10327;20657;10379
2060;1774195150370,029080;500;502;16665;10328;20651;10379
2061;1774195150470,028040;500;503;16655;10326;20651;10376
2062;1774195150570,015232;500;502;16699;10326;20651;10370
2063;1774195150670,025200;500;502;16778;10326;20651;10373
2064;1774195150770,029952;500;502;16689;10326;20654;10373
2065;1774195150870,030368;500;502;16679;10327;20651;10373
2066;1774195150970,017024;500;502;16668;10326;20651;10370
2067;1774195151070,020920;500;502;16710;10326;20657;10373
2068;1774195151170,023872;500;502;16648;10328;20657;10373
2069;1774195151270,022816;500;502;16650;10328;20657;10373
2070;1774195151370,022544;500;502;16651;10328;20657;10376
2071;1774195151470,016240;500;502;16603;10328;20654;10370
2072;1774195151570,016336;500;502;16712;10327;20657;10370
2073;1774195151670,016728;500;502;16695;10328;20657;10370
2074;1774195151770,021096;500;502;16682;10328;20657;10367
2075;1774195151870,015440;500;502;16721;10328;20654;10367
2076;1774195151970,025720;500;502;16698;10327;20654;10365
2077;1774195152070,024808;1000;502;16733;10327;20657;10365
2078;1774195152170,021144;1000;502;31543;20657;20657;10365
2079;1774195152270,021680;1000;502;31658;20657;20660;10367
2080;1774195152370,016776;1000;502;31734;20660;20660;10382
2081;1774195152470,026608;1000;503;31631;20660;20663;10382
2082;1774195152570,022904;1000;502;31842;20663;20663;10446
2083;1774195152670,027176;1000;506;30967;20663;20663;10584
2084;1774195152770,021344;1000;512;29144;20663;20663;10813
2085;1774195152870,026064;1000;523;26404;20663;20660;11131
2086;1774195152970,021600;1000;539;22998;20660;20660;11131
2087;1774195153070,012928;1000;539;25867;20660;20660;11510
2088;1774195153170,016232;1000;557;21523;20660;20660;11858
2089;1774195153270,017232;1000;574;18977;20660;20660;12179
2090;1774195153370,021728;1000;589;17546;20660;20663;12179
2091;1774195153470,021032;1000;589;21768;20663;20663;12431
2092;1774195153570,016528;1000;602;20425;20663;20660;12619
2093;1774195153670,027848;1000;611;20467;20660;20660;12775
2094;1774195153770,021776;1000;618;20945;20660;20663;12775
2095;1774195153870,025248;1000;618;23796;20663;20663;12896
2096;1774195153970,021080;1000;624;23701;20663;20663;13001
2097;1774195154070,265352;1000;629;23885;20663;20663;13113
2098;1774195154170,029136;1000;635;23831;20663;20663;13113
2099;1774195154270,016816;1000;635;25631;20663;20663;13267
2100;1774195154370,016352;1000;642;24312;20663;20663;13438
2101;1774195154470,021200;1000;650;23088;20663;20663;13628
2102;1774195154570,017112;1000;660;21866;20663;20663;13628
2103;1774195154670,015504;1000;660;24136;20663;20663;13819
2104;1774195154770,022632;1000;669;22504;20663;20666;13979
2105;1774195154870,016200;1000;676;21866;20666;20666;14112
2106;1774195154970,016240;1000;683;21803;20666;20666;14112
2107;1774195155070,021664;1000;683;23916;20666;20668;14236
2108;1774195155170,021960;1000;689;23285;20668;20668;14340
2109;1774195155270,028624;1000;694;23151;20668;20663;14450
2110;1774195155370,022008;1000;699;22921;20663;20666;14575
2111;1774195155470,032328;1000;705;22497;20666;20666;14575
2112;1774195155570,025544;1000;705;24227;20666;20666;14699
2113;1774195155670,023720;1000;711;23336;20666;20671;14815
2114;1774195155770,017080;1000;717;22847;20671;20671;14928
2115;1774195155870,015632;1000;722;22519;20671;20674;14928
2116;1774195155970,017024;1000;722;24133;20674;20674;15041
2117;1774195156070,024800;1000;728;23353;20674;20671;15145
2118;1774195156170,268528;1000;733;22930;20671;20668;15260
2119;1774195156270,025680;1000;738;22417;20668;20671;15260
2120;1774195156370,024768;1000;738;23955;20671;20671;15376
2121;1774195156470,032976;1000;744;23075;20671;20668;15477
2122;1774195156570,022984;1000;749;22679;20668;20666;15579
2123;1774195156670,021768;1000;754;22376;20666;20666;15579
2124;1774195156770,023712;1000;754;23816;20666;20666;15680
2125;1774195156870,028712;1000;759;23113;20666;20660;15767
2126;1774195156970,032248;1000;763;22838;20660;20657;15854
2127;1774195157070,027368;1000;767;22625;20657;20654;15946
2128;1774195157170,027424;1000;772;22353;20654;20654;15946
2129;1774195157270,013992;1000;772;23675;20654;20654;16033
2130;1774195157370,021840;1000;776;23131;20654;20648;16108
2131;1774195157470,026712;1000;780;22921;20648;20642;16189
2132;1774195157570,015288;1000;784;22656;20642;20645;16189
2133;1774195157670,016304;1000;784;23804;20645;20645;16273
2134;1774195157770,015872;1000;788;23189;20645;20642;16351
2135;1774195157870,025016;1000;792;22840;20642;20642;16432
2136;1774195157970,030304;1000;796;22534;20642;20637;16432
2137;1774195158070,014264;1000;796;23635;20637;20637;16510
2138;1774195158170,028424;1000;800;23092;20637;20634;16580
2139;1774195158270,016864;1000;804;22842;20634;20631;16652
2140;1774195158370,017256;1000;807;22601;20631;20631;16652
2141;1774195158470,021640;1000;807;23617;20631;20631;16722
2142;1774195158570,021920;1000;811;23155;20631;20628;16785
2143;1774195158670,020992;1000;814;22915;20628;20628;16852
2144;1774195158770,016880;1000;817;22688;20628;20631;16852
2145;1774195158870,017008;1000;817;23621;20631;20631;16918
2146;1774195158970,017200;1000;820;23149;20631;20631;16979
2147;1774195159070,022392;1000;823;22907;20631;20628;17049
2148;1774195159170,020856;1000;826;22577;20628;20628;17049
2149;1774195159270,026144;1000;826;23485;20628;20631;17106
2150;1774195159370,032672;1000;829;23147;20631;20631;17161
2151;1774195159470,017048;1000;832;22948;20631;20628;17216
2152;1774195159570,015680;1000;835;22792;20628;20634;17274
2153;1774195159670,015016;1000;837;22633;20634;20637;17274
2154;1774195159770,021224;1000;837;23465;20637;20637;17329
2155;1774195159870,021224;1000;840;23116;20637;20639;17376
2156;1774195159970,022304;1000;842;23014;20639;20637;17425
2157;1774195160070,016248;1000;844;22876;20637;20642;17425
2158;1774195160170,014312;1000;844;23596;20642;20642;17480
2159;1774195160270,023880;1000;847;23169;20642;20642;17529
2160;1774195160370,023688;1000;849;22962;20642;20648;17578
2161;1774195160470,015112;1000;851;22816;20648;20651;17578
2162;1774195160570,021344;1000;851;23517;20651;20651;17627
2163;1774195160670,022168;1000;854;23176;20651;20654;17671
2164;1774195160770,021328;1000;856;23033;20654;20654;17717
2165;1774195160870,017328;1000;858;22873;20654;20654;17717
2166;1774195160970,026400;1000;858;23519;20654;20654;17766
2167;1774195161070,015944;1000;860;23145;20654;20660;17810
2168;1774195161170,014184;1000;862;22982;20660;20657;17853
2169;1774195161270,017072;1000;864;22851;20657;20657;17894
2170;1774195161370,025752;1000;866;22800;20657;20657;17894
2171;1774195161470,024472;1000;866;23425;20657;20657;17934
2172;1774195161570,026520;1000;868;23179;20657;20657;17963
2173;1774195161670,027064;1000;870;23195;20657;20660;18003
2174;1774195161770,020928;1000;871;23011;20660;20663;18003
2175;1774195161870,022176;1000;871;23549;20663;20663;18032
2176;1774195161970,015800;1000;873;23435;20663;20663;18076
2177;1774195162070,021256;1000;875;23112;20663;20666;18111
2178;1774195162170,023184;1000;876;23031;20666;20663;18111
2179;1774195162270,027104;1000;876;23536;20663;20663;18154
2180;1774195162370,021016;1000;879;23164;20663;20660;18189
2181;1774195162470,022552;1000;880;23041;20660;20660;18226
2182;1774195162570,015328;1000;882;22904;20660;20657;18226
2183;1774195162670,030136;1000;882;23420;20657;20657;18261
2184;1774195162770,024560;1000;884;23200;20657;20654;18290
2185;1774195162870,021104;1000;886;23134;20654;20648;18322
2186;1774195162970,016656;1000;887;23029;20648;20645;18322
2187;1774195163070,016856;1000;887;23480;20645;20645;18356
2188;1774195163170,025616;1000;889;23215;20645;20642;18385
2189;1774195163270,022160;1000;891;23120;20642;20639;18417
2190;1774195163370,031816;1000;892;22999;20639;20642;18446
2191;1774195163470,024208;1000;894;22964;20642;20637;18446
2192;1774195163570,037304;1000;894;23401;20637;20637;18472
2193;1774195163670,016256;1000;895;23274;20637;20628;18495
2194;1774195163770,016872;1000;897;23218;20628;20628;18521
2195;1774195163870,037264;1000;898;23136;20628;20631;18521
2196;1774195163970,016000;1000;898;23511;20631;20631;18547
2197;1774195164070,026680;1000;899;23334;20631;20631;18573
2198;1774195164170,025736;1000;900;23209;20631;20625;18611
2199;1774195164270,022304;1000;902;22919;20625;20622;18611
2200;1774195164370,029880;1000;902;23338;20622;20622;18628
2201;1774195164470,016712;1000;903;23339;20622;20622;18649
2202;1774195164570,014848;1000;904;23289;20622;20619;18663
2203;1774195164670,021368;1000;905;23344;20619;20608;18663
2204;1774195164770,021232;1000;906;23606;20608;20608;18686
2205;1774195164870,022200;1000;907;23415;20608;20584;18709
2206;1774195164970,016192;1000;909;23249;20584;20558;18741
2207;1774195165070,025432;1000;912;22973;20558;20527;18741
2208;1774195165170,029912;1000;913;23285;20527;20509;18767
2209;1774195165270,027080;1000;915;23073;20509;20509;18791
2210;1774195165370,023952;1000;916;22988;20509;20515;18811
2211;1774195165470,032088;1000;917;22981;20515;20527;18828
2212;1774195165570,022872;1000;917;23031;20527;20527;18828
2213;1774195165670,021488;1000;917;23337;20527;20527;18837
2214;1774195165770,026048;1000;918;23404;20527;20515;18848
2215;1774195165870,021976;1000;919;23385;20515;20492;18863
2216;1774195165970,017152;1000;921;23302;20492;20466;18863
2217;1774195166070,021928;1000;922;23470;20466;20466;18886
2218;1774195166170,026088;1000;923;23228;20466;20440;18906
2219;1774195166270,015152;1000;925;23072;20440;20437;18927
2220;1774195166370,021864;1000;926;22982;20437;20431;18927
2221;1774195166470,020904;1000;926;23247;20431;20431;18941
2222;1774195166570,023136;1000;927;23195;20431;20420;18950
2223;1774195166670,025264;1000;928;23237;20420;20411;18961
2224;1774195166770,025688;1000;929;23216;20411;20402;18961
2225;1774195166870,024920;1000;929;23389;20402;20402;18973
2226;1774195166970,025104;1000;930;23326;20402;20385;18987
2227;1774195167070,016632;1000;931;23211;20385;20367;19005
2228;1774195167170,024528;1000;933;23075;20367;20356;19022
2229;1774195167270,032432;1000;934;22979;20356;20347;19022
2230;1774195167370,015712;1000;935;23198;20347;20347;19028
2231;1774195167470,015040;1000;935;23260;20347;20350;19039
2232;1774195167570,022008;1000;936;23212;20350;20350;19045
2233;1774195167670,025848;1000;936;23272;20350;20344;19045
2234;1774195167770,030528;1000;936;23401;20344;20344;19051
2235;1774195167870,021272;1000;936;23402;20344;20339;19060
2236;1774195167970,015800;1000;937;23348;20339;20327;19071
2237;1774195168070,015856;1000;938;23253;20327;20321;19071
2238;1774195168170,028928;1000;938;23383;20321;20321;19086
2239;1774195168270,030848;1000;939;23240;20321;20324;19097
2240;1774195168370,017000;1000;940;23194;20324;20333;19109
2241;1774195168470,024608;1000;940;23171;20333;20330;19109
2242;1774195168570,021808;1000;940;23334;20330;20330;19120
2243;1774195168670,020848;1000;941;23257;20330;20330;19129
2244;1774195168770,016248;1000;941;23253;20330;20330;19138
2245;1774195168870,021440;1000;941;23250;20330;20339;19138
2246;1774195168970,021672;1000;941;23404;20339;20339;19152
2247;1774195169070,016248;1000;942;23263;20339;20344;19161
2248;1774195169170,031208;1000;942;23270;20344;20350;19167
2249;1774195169270,020776;1000;942;23325;20350;20344;19167
2250;1774195169370,023128;1000;942;23445;20344;20344;19172
2251;1774195169470,023472;1000;942;23440;20344;20359;19181
2252;1774195169570,021872;1000;942;23410;20359;20367;19196
2253;1774195169670,021784;1000;942;23293;20367;20373;19207
2254;1774195169770,016480;1000;943;23260;20373;20379;19207
2255;1774195169870,028888;1000;942;23430;20379;20379;19219
2256;1774195169970,030248;1000;943;23351;20379;20394;19222
2257;1774195170070,027088;1000;943;23461;20394;20399;19230
2258;1774195170170,023032;1000;943;23436;20399;20399;19230
2259;1774195170270,022688;1000;943;23557;20399;20399;19230
2260;1774195170370,055288;1000;943;23643;20399;20405;19253
2261;1774195170470,028104;1000;944;23329;20405;20408;19259
2262;1774195170570,022664;1000;944;23398;20408;20411;19259
2263;1774195170670,024152;1000;944;23542;20411;20411;19274
2264;1774195170770,017200;1000;944;23401;20411;20420;19285
2265;1774195170870,024480;1000;944;23363;20420;20422;19300
2266;1774195170970,017040;1000;945;23284;20422;20428;19300
2267;1774195171070,014888;1000;945;23473;20428;20428;19311
2268;1774195171170,015088;1000;945;23405;20428;20434;19317
2269;1774195171270,021832;1000;945;23462;20434;20434;19329
2270;1774195171370,015120;1000;946;23400;20434;20434;19329
2271;1774195171470,021688;1000;946;23548;20434;20434;19337
2272;1774195171570,023088;1000;946;23507;20434;20437;19343
2273;1774195171670,029880;1000;946;23532;20437;20437;19355
2274;1774195171770,026488;1000;947;23450;20437;20440;19366
2275;1774195171870,027424;1000;947;23398;20440;20443;19366
2276;1774195171970,021008;1000;947;23554;20443;20443;19375
2277;1774195172070,016016;1000;948;23516;20443;20443;19387
2278;1774195172170,022176;1000;948;23441;20443;20446;19395
2279;1774195172270,016616;1000;949;23442;20446;20446;19395
2280;1774195172370,021288;1000;949;23582;20446;20446;19404
2281;1774195172470,021736;1000;949;23536;20446;20446;19413
2282;1774195172570,026936;1000;949;23504;20446;20451;19421
2283;1774195172670,021512;1000;950;23491;20451;20457;19421
2284;1774195172770,015168;1000;949;23628;20457;20457;19427
2285;1774195172870,022576;1000;950;23621;20457;20460;19442
2286;1774195172970,021864;1000;950;23478;20460;20466;19453
2287;1774195173070,015416;1000;951;23432;20466;20469;19453
2288;1774195173170,015216;1000;950;23590;20469;20469;19462
2289;1774195173270,026336;1000;951;23552;20469;20475;19468
2290;1774195173370,026776;1000;951;23582;20475;20475;19476
2291;1774195173470,015376;1000;951;23549;20475;20475;19476
2292;1774195173570,015872;1000;951;23670;20475;20480;19485
2293;1774195173670,017184;1000;951;23619;20480;20480;19491
2294;1774195173770,026840;1000;952;23627;20480;20483;19502
2295;1774195173870,021808;1000;952;23541;20483;20489;19511
2296;1774195173970,024872;1000;952;23534;20489;20492;19511
2297;1774195174070,024120;1000;952;23671;20492;20492;19520
2298;1774195174170,024608;1000;953;23620;20492;20495;19528
2299;1774195174270,030888;1000;953;23589;20495;20495;19540
2300;1774195174370,015712;1000;953;23516;20495;20498;19540
2301;1774195174470,021480;1000;953;23661;20498;20498;19552
2302;1774195174570,020896;1000;954;23566;20498;20503;19557
2303;1774195174670,016760;1000;954;23605;20503;20509;19566
2304;1774195174770,015704;1000;954;23586;20509;20515;19566
2305;1774195174870,016168;1000;954;23719;20515;20515;19575
2306;1774195174970,025904;1000;954;23661;20515;20524;19583
2307;1774195175070,021888;1000;954;23635;20524;20527;19595
2308;1774195175170,016312;1000;955;23563;20527;20530;19595
2309;1774195175270,021160;1000;954;23707;20530;20530;19606
2310;1774195175370,021680;1000;955;23611;20530;20532;19612
2311;1774195175470,016632;1000;955;23644;20532;20535;19618
2312;1774195175570,015576;1000;955;23668;20535;20544;19618
2313;1774195175670,025720;1000;955;23790;20544;20544;19627
2314;1774195175770,025160;1000;955;23723;20544;20550;19647
2315;1774195175870,016368;1000;956;23493;20550;20556;19647
2316;1774195175970,029040;1000;956;23671;20556;20558;19656
2317;1774195176070,015968;1000;956;23647;20558;20558;19656
2318;1774195176170,021248;1000;956;23772;20558;20558;19661
2319;1774195176270,025880;1000;956;23762;20558;20564;19670
2320;1774195176370,028440;1000;957;23716;20564;20567;19679
2321;1774195176470,027152;1000;957;23683;20567;20567;19679
2322;1774195176570,026944;1000;957;23800;20567;20567;19690
2323;1774195176670,029120;1000;957;23690;20567;20570;19699
2324;1774195176770,025352;1000;958;23666;20570;20570;19708
2325;1774195176870,022688;1000;958;23645;20570;20573;19708
2326;1774195176970,023528;1000;958;23778;20573;20573;19714
2327;1774195177070,278504;1000;958;23772;20573;20579;19722
2328;1774195177170,021328;1000;958;23727;20579;20582;19731
2329;1774195177270,021656;1000;959;23695;20582;20584;19731
2330;1774195177370,025512;1000;959;23817;20584;20584;19740
2331;1774195177470,021432;1000;959;23755;20584;20590;19745
2332;1774195177570,015680;1000;959;23769;20590;20587;19754
2333;1774195177670,024728;1000;960;23720;20587;20590;19760
2334;1774195177770,027320;1000;960;23741;20590;20593;19760
2335;1774195177870,024600;1000;960;23852;20593;20593;19769
2336;1774195177970,033168;1000;960;23783;20593;20593;19777
2337;1774195178070,016384;1000;960;23735;20593;20596;19792
2338;1774195178170,016912;1000;961;23610;20596;20599;19792
2339;1774195178270,015616;1000;961;23763;20599;20599;19795
2340;1774195178370,021448;1000;961;23817;20599;20596;19800
2341;1774195178470,026600;1000;961;23802;20596;20596;19803
2342;1774195178570,026408;1000;962;23843;20596;20599;19803
2343;1774195178670,026432;1000;961;23924;20599;20599;19812
2344;1774195178770,015936;1000;962;23834;20599;20593;19821
2345;1774195178870,022848;1000;962;23764;20593;20596;19829
2346;1774195178970,026128;1000;963;23725;20596;20596;19829
2347;1774195179070,023912;1000;963;23839;20596;20596;19835
2348;1774195179170,023000;1000;963;23822;20596;20599;19844
2349;1774195179270,026808;1000;963;23766;20599;20599;19850
2350;1774195179370,023472;1000;964;23772;20599;20602;19850
2351;1774195179470,027832;1000;963;23876;20602;20602;19858
2352;1774195179570,016768;1000;964;23801;20602;20599;19861
2353;1774195179670,015896;1000;964;23842;20599;20599;19867
2354;1774195179770,026976;1000;964;23824;20599;20596;19867
2355;1774195179870,016072;1000;965;23904;20596;20593;19870
2356;1774195179970,020848;1000;965;23911;20593;20593;19876
2357;1774195180070,024824;1000;965;23871;20593;20587;19881
2358;1774195180170,021272;1000;966;23837;20587;20587;19893
2359;1774195180270,016416;1000;966;23722;20587;20596;19893
2360;1774195180370,023896;1000;966;23847;20596;20596;19899
2361;1774195180470,027832;1000;966;23828;20596;20596;19907
2362;1774195180570,021264;1000;967;23767;20596;20593;19916
2363;1774195180670,016944;1000;967;23720;20593;20590;19916
2364;1774195180770,016992;1000;967;23829;20590;20590;19922
2365;1774195180870,186408;1000;968;23811;20590;20587;19939
2366;1774195180970,026504;1000;969;23602;20587;20584;19931
2367;1774195181070,016216;1000;968;23887;20584;20587;19931
2368;1774195181170,031032;1000;968;23946;20587;20587;19933
2369;1774195181270,024560;1000;968;23937;20587;20584;19922
2370;1774195181370,021320;1000;968;24169;20584;20584;19933
2371;1774195181470,022720;1000;968;23951;20584;20584;19933
2372;1774195181570,022872;1000;968;23994;20584;20584;19936
2373;1774195181670,021952;1000;969;23977;20584;20584;19948
2374;1774195181770,021472;1000;969;23823;20584;20587;19957
2375;1774195181870,016944;1000;969;23769;20587;20590;19962
2376;1774195181970,021880;1000;970;23779;20590;20590;19962
2377;1774195182070,023400;1000;970;23879;20590;20590;19968
2378;1774195182170,032160;1000;970;23851;20590;20590;19971
2379;1774195182270,021336;1000;970;23880;20590;20593;19974
2380;1774195182370,021600;1000;970;23905;20593;20593;19974
2381;1774195182470,021888;1000;970;23967;20593;20593;19980
2382;1774195182570,030264;1000;970;23915;20593;20593;19983
2383;1774195182670,030288;1000;970;23927;20593;20599;19988
2384;1774195182770,016752;1000;970;23897;20599;20596;19988
2385;1774195182870,026704;1000;970;23962;20596;20596;19997
2386;1774195182970,020864;1000;971;23866;20596;20599;20003
2387;1774195183070,022504;1000;971;23852;20599;20605;20009
2388;1774195183170,022176;1000;971;23848;20605;20608;20009
2389;1774195183270,025040;1000;971;23938;20608;20608;20009
2390;1774195183370,017128;1000;971;23998;20608;20605;20012
2391;1774195183470,016888;1000;971;23988;20605;20602;20014
2392;1774195183570,016728;1000;971;23981;20602;20605;20014
2393;1774195183670,022552;1000;971;24032;20605;20605;20014
2394;1774195183770,016136;1000;971;24065;20605;20602;20017
2395;1774195183870,021048;1000;972;24038;20602;20608;20023
2396;1774195183970,024208;1000;972;23983;20608;20608;20023
2397;1774195184070,014768;1000;972;24037;20608;20608;20035
2398;1774195184170,055032;1000;972;23883;20608;20605;20041
2399;1774195184270,028144;1000;973;23868;20605;20605;20052
2400;1774195184370,021920;1000;973;23763;20605;20605;20055
2401;1774195184470,026072;1000;973;23833;20605;20602;20055
2402;1774195184570,016344;1000;973;23924;20602;20602;20058
2403;1774195184670,016296;1000;974;23942;20602;20605;20061
2404;1774195184770,016496;1000;974;23958;20605;20605;20064
2405;1774195184870,014888;1000;974;23966;20605;20605;20064
2406;1774195184970,031032;1000;974;24020;20605;20605;20069
2407;1774195185070,026528;1000;974;23963;20605;20608;20072
2408;1774195185170,026320;1000;974;23975;20608;20608;20078
2409;1774195185270,023560;1000;974;23933;20608;20608;20078
2410;1774195185370,022264;1000;974;24000;20608;20608;20084
2411;1774195185470,016424;1000;975;23951;20608;20608;20087
2412;1774195185570,015208;1000;975;23965;20608;20608;20090
2413;1774195185670,030488;1000;975;23975;20608;20608;20090
2414;1774195185770,028248;1000;975;24029;20608;20608;20095
2415;1774195185870,024264;1000;975;23972;20608;20605;20095
2416;1774195185970,016096;1000;975;24024;20605;20605;20101
2417;1774195186070,011544;1000;976;23968;20605;20608;20101
2418;1774195186170,021968;1000;975;24030;20608;20611;20104
2419;1774195186270,022104;1000;975;24026;20611;20611;20104
2420;1774195186370,024376;1000;975;24069;20611;20613;20110
2421;1774195186470,027024;1000;976;24008;20613;20616;20107
2422;1774195186570,029104;1000;975;24111;20616;20613;20107
2423;1774195186670,032528;1000;975;24129;20613;20613;20113
2424;1774195186770,038824;1000;976;24050;20613;20619;20119
2425;1774195186870,015672;1000;976;24004;20619;20616;20124
2426;1774195186970,016464;1000;976;23963;20616;20616;20124
2427;1774195187070,026288;1000;976;24033;20616;20616;20133
2428;1774195187170,024520;1000;977;23937;20616;20619;20133
2429;1774195187270,058016;1000;976;24018;20619;20619;20139
2430;1774195187370,029888;1000;977;23976;20619;20625;20139
2431;1774195187470,016480;1000;976;24050;20625;20625;20142
2432;1774195187570,021800;1000;977;24048;20625;20625;20150
2433;1774195187670,021816;1000;977;23951;20625;20625;20153
2434;1774195187770,024488;1000;977;23980;20625;20625;20153
2435;1774195187870,016648;1000;977;24047;20625;20625;20159
2436;1774195187970,015360;1000;977;23997;20625;20628;20159
2437;1774195188070,015440;1000;977;24063;20628;20628;20162
2438;1774195188170,022536;1000;977;24058;20628;20631;20162
2439;1774195188270,016064;1000;977;24107;20631;20631;20165
2440;1774195188370,015936;1000;977;24091;20631;20634;20168
2441;1774195188470,025328;1000;977;24084;20634;20637;20174
2442;1774195188570,022400;1000;978;24034;20637;20637;20179
2443;1774195188670,025656;1000;978;23996;20637;20634;20179
2444;1774195188770,028488;1000;978;24061;20634;20634;20182
2445;1774195188870,021904;1000;978;24061;20634;20631;20177
2446;1774195188970,024952;1000;978;24200;20631;20634;20177
2447;1774195189070,032744;1000;978;24210;20634;20634;20177
2448;1774195189170,030912;1000;978;24215;20634;20634;20179
2449;1774195189270,025256;1000;978;24172;20634;20637;20188
2450;1774195189370,026216;1000;978;24052;20637;20639;20203
2451;1774195189470,021896;1000;979;23875;20639;20639;20203
2452;1774195189570,139024;1000;979;23987;20639;20639;20205
2453;1774195189670,015112;1000;979;24016;20639;20642;20205
2454;1774195189770,016656;1000;979;24087;20642;20642;20205
2455;1774195189870,030896;1000;979;24133;20642;20642;20205
2456;1774195189970,027112;1000;979;24166;20642;20642;20205
2457;1774195190070,025920;1000;979;24189;20642;20645;20208
2458;1774195190170,030488;1000;979;24163;20645;20648;20211
2459;1774195190270,022496;1000;979;24147;20648;20645;20211
2460;1774195190370,016184;1000;979;24177;20645;20645;20214
2461;1774195190470,022856;1000;979;24154;20645;20645;20223
2462;1774195190570,026552;1000;980;24043;20645;20645;20229
2463;1774195190670,022296;1000;980;24014;20645;20651;20229
2464;1774195190770,015720;1000;980;24097;20651;20648;20231
2465;1774195190870,028840;1000;980;24096;20648;20648;20231
2466;1774195190970,037800;1000;980;24146;20648;20654;20234
2467;1774195191070,015968;1000;980;24142;20654;20651;20240
2468;1774195191170,017120;1000;980;24081;20651;20651;20240
2469;1774195191270,021312;1000;980;24138;20651;20651;20243
2470;1774195191370,016160;1000;980;24129;20651;20654;20243
